beta_FM	beta_MF	P_FBB	P_FNB	P_FTS	pmf	pmc	f_mf	f_mc	df_BB	df_NB	df_TS	dm_BB	dm_NB	dm_TS	Z	CCBB_FBB	CCNB_FNB	CFBB_CBB1	CFNB_CNB1	CCTS_FTS	f_FBB	f_FNB	f_FTS	t_gamma	eta_T
0.000783615	0.000828927	0.004931536	0.003558546	0.034807786	0.376639562	0.5145882	0.38569077	0.461254048	5.149482776	1.98591211	14.52514009	6.191053506	5.350055128	2.083045202	0.479583285	825.0784587	76.7740135	42.60781813	42.49594106	16.76709429	0.814609414	0.592479611	0.118953164	0.038784893	0.014876599
0.000618108	0.000950174	0.001966988	0.007524716	0.022630496	0.432783347	0.493065643	0.405636799	0.521648486	2.505988852	4.856768123	13.01762213	5.787620336	5.71739139	7.055819936	0.184988103	755.2922197	167.415011	23.47201939	16.24095762	17.63598529	0.426867328	0.51519069	0.108211747	0.039352507	0.017778865
0.00067009	0.001330732	0.008991728	0.029423589	0.071002888	0.234660723	0.398017462	0.328740031	0.733407817	3.835155419	3.496541942	5.295562603	9.614577721	8.989232359	6.616879221	0.590838433	742.0550783	137.5277899	18.37131981	42.8058358	8.959686511	0.647720792	0.665285457	0.143051467	0.035738807	0.041479162
0.000665077	0.001031985	0.009347349	0.02589877	0.059794832	0.341211685	0.385783398	0.301049753	0.747308414	2.419123489	3.855928618	12.64573228	6.218041707	6.233015795	5.2445177	0.613499815	641.8568929	130.1954541	33.59623176	26.198545	7.0256091	0.575398359	0.546351131	0.281318562	0.038041233	0.049425797
0.00077461	0.001170533	0.003601019	0.028162081	0.030392168	0.349718871	0.358759723	0.459498456	0.450819871	3.012479869	5.005893724	6.233081104	9.022410444	5.050405207	8.265369865	0.859349561	358.7906688	56.81870152	29.11484855	14.70456916	12.00223644	0.496106397	0.441334395	0.254003161	0.023183053	0.05417624
0.000642244	0.000843769	0.006169896	0.013469712	0.033902713	0.307803433	0.502401301	0.417790416	0.571731796	4.578260287	4.729777711	12.6781892	5.337945344	7.197155818	4.809336203	0.477428696	298.882911	103.1553371	40.68935148	27.43345689	15.5718705	0.491455473	0.595172723	0.140728657	0.029625021	0.120390912
0.000678499	0.001320173	0.008138001	0.026937901	0.044304272	0.21488767	0.525774389	0.31960786	0.369017948	3.430069176	3.313406227	8.228745503	6.247468056	9.270441118	8.534804529	0.216829134	491.3431698	60.8723676	24.29362548	42.64050987	14.0538702	0.510039405	0.543609793	0.327748	0.034096758	0.078616889
0.000760956	0.001580928	0.00224655	0.003070595	0.070590813	0.210797378	0.422081963	0.297879604	0.659826548	5.064840657	2.593715889	10.80225546	6.937053923	6.128648664	3.028661329	0.45548807	953.0383602	150.9285607	29.31872745	24.85743927	5.129152552	0.798881568	0.63676576	0.100662057	0.027907179	0.06828217
0.000755934	0.00073165	0.0027243	0.025776517	0.040004965	0.171083849	0.290832699	0.281771579	0.394092282	3.851808811	1.688028152	14.00311784	5.687510401	5.917295648	2.746442277	0.903779822	839.8687479	175.8726375	44.23942466	31.75126432	12.44443578	0.622656218	0.632308243	0.375555409	0.03916564	0.040404657
0.000709088	0.001157053	0.00271217	0.022803687	0.066999722	0.318211521	0.381767857	0.303147517	0.705364213	1.804448628	2.043026699	11.26997827	7.687164431	5.05548371	1.426025175	0.711466448	727.453346	130.6884031	45.01571961	27.95699939	7.827380492	0.673058625	0.662637062	0.298854463	0.036154106	0.146608011
0.000767642	0.001053792	0.006384783	0.003082083	0.139093896	0.418352398	0.369311108	0.392847366	0.743955603	2.802722829	1.735229854	11.8242751	9.469011463	7.235924803	5.673358613	0.48137728	333.2574056	50.88186487	41.71247188	46.91451075	6.627027085	0.700861937	0.618075856	0.223647073	0.038740812	0.088770082
0.00074336	0.000976062	0.00531119	0.02759123	0.017574252	0.398560591	0.524287702	0.424649628	0.514598923	2.825295197	4.755767395	11.66471811	6.8135997	7.812996882	9.371957445	0.468851223	959.3420912	155.7814979	41.8917603	15.43341466	14.96130972	0.717813418	0.435183451	0.1891579	0.03230395	0.009614683
0.000748464	0.001473928	0.005441863	0.009950289	0.117965011	0.259742328	0.419876352	0.345880883	0.457771407	4.855944431	3.155601132	11.19126839	5.322968881	5.712868561	1.566691122	0.259933023	1057.516583	168.1801583	27.92738053	17.31220095	9.156426175	0.743513026	0.586697446	0.361900001	0.03055604	0.122090137
0.00074471	0.000900823	0.002894649	0.014056235	0.117216635	0.249476456	0.451009049	0.297177978	0.38922336	3.319899008	4.479894551	8.60444672	8.714616763	7.347302638	7.541889234	0.576827014	958.767907	66.86982201	44.54222081	18.01999531	10.06351854	0.814872327	0.480848129	0.275106751	0.025439548	0.145675932
0.000686727	0.000635505	0.008709003	0.00248567	0.04241556	0.350288092	0.288496232	0.463456808	0.464443292	2.984430823	4.583485749	13.20870703	7.81531803	7.703976932	6.113908157	0.419415636	621.344543	292.5415458	44.63650619	15.22426154	9.494695385	0.50267196	0.485328792	0.139809089	0.028122127	0.073595261
0.000633079	0.001434956	0.002840843	0.028534226	0.120197256	0.369597197	0.529283439	0.382311373	0.453772134	3.06772393	4.539736908	5.864956083	5.238009621	6.026867185	2.78899378	0.040963889	596.6240922	122.8447652	26.29511212	35.36810077	6.028692151	0.576749864	0.610480854	0.292998828	0.032120694	0.069489311
0.000720713	0.001390092	0.010499778	0.020607744	0.013381721	0.458737499	0.388591645	0.312869452	0.619330279	4.262472642	1.690947539	13.95934943	6.332368392	9.090780802	2.674763337	0.204270351	277.6056252	70.0835569	46.44070964	25.47486457	12.68335659	0.536492602	0.445117227	0.315671271	0.039207167	0.110751377
0.000747848	0.00101047	0.003598622	0.013095959	0.06551877	0.163465785	0.440226429	0.458707582	0.572885142	5.869354277	3.456476147	11.09420503	5.537603657	5.342907777	1.403499243	0.320571473	813.504247	134.4274371	32.38881772	18.90819481	7.185064397	0.650429254	0.443797426	0.121661138	0.025305363	0.138410191
0.000699558	0.000876236	0.010831284	0.029591999	0.041187589	0.22237445	0.546766574	0.456635377	0.705071903	4.585123646	2.474693548	7.431939946	8.297092052	6.930861953	4.088519827	0.279245042	721.8438276	120.6419617	29.64698938	47.75252459	9.706308057	0.586623259	0.57449915	0.163862686	0.025729485	0.149052401
0.000707772	0.001303829	0.003569102	0.024412635	0.079741034	0.214836602	0.550191822	0.285631613	0.502432455	5.708647376	5.61475385	7.0390054	5.258089521	5.147100369	8.539000016	0.250559789	1022.84946	186.6183675	18.60005758	13.30185985	14.41007935	0.74312946	0.550069809	0.103489902	0.037348207	0.157588188
0.000652149	0.001506589	0.006783411	0.021597865	0.171758306	0.228167327	0.40466898	0.319004454	0.627120089	5.351226747	4.775745462	13.87535637	6.947593765	8.658275928	2.011747864	0.055405358	591.8539498	79.16002888	41.7538928	21.71068467	9.762471276	0.690746089	0.420992129	0.148600329	0.030060499	0.158487705
0.000680627	0.000790539	0.002995248	0.013780356	0.070321326	0.463442369	0.339766953	0.43770901	0.36247342	2.808477534	3.271564177	9.81955593	7.945555216	8.111983921	3.002213264	0.43994611	865.7642846	63.80888333	40.15023025	46.2104227	12.58999049	0.808695608	0.439631706	0.107455215	0.034745056	0.062551965
0.000746608	0.001178873	0.00672518	0.019874751	0.153453737	0.214910519	0.498769412	0.4232135	0.407558192	1.343662086	1.987745246	6.45893004	7.609126251	6.773414271	2.535520161	0.624685121	733.8237492	97.99842965	15.81306897	33.30102211	3.11383926	0.546476611	0.517928367	0.208695961	0.032537355	0.132424506
0.000764585	0.000971808	0.005578821	0.024925197	0.152534947	0.425557359	0.533006673	0.401464411	0.549966001	1.33538214	5.096977376	10.63128373	8.480135687	5.491686155	2.805989639	0.421943195	839.2733747	139.3639736	36.03602658	44.75374207	6.249513408	0.675030322	0.666747151	0.308746353	0.029671327	0.067649479
0.000759952	0.001373269	0.00492607	0.018254045	0.002205901	0.168467625	0.392138822	0.39509415	0.566071647	4.01308302	3.304420522	14.295336	5.339564344	7.023952311	3.874629546	0.694954136	444.3481853	50.36646225	45.25596257	30.3328677	13.61830085	0.651068878	0.420705336	0.288744468	0.033554614	0.031628428
0.000776356	0.001542724	0.008513531	0.005096671	0.089913294	0.263555996	0.452643387	0.375921219	0.70626094	3.115007014	4.614669345	11.20771954	7.847715113	9.845710629	7.512264819	0.208854854	905.0503761	91.64172692	16.01754616	20.71211911	5.575755312	0.603496625	0.484261637	0.286271281	0.034957529	0.014017451
0.000758338	0.000977747	0.003983595	0.006935136	0.166516084	0.359742018	0.492997149	0.386576062	0.765954427	5.809019742	2.576357031	9.566653533	8.446591804	5.141677529	5.322048964	0.153661303	478.1585588	135.2797505	34.36762165	29.92932932	9.438613733	0.615931128	0.561546207	0.165341049	0.031097043	0.00080157
0.000656457	0.001043731	0.007000419	0.02749875	0.158519071	0.328498135	0.547468816	0.467592115	0.587337586	4.474812161	5.112943494	14.59513042	5.916158318	9.640892544	5.896319268	0.638792677	303.5331792	80.8031254	40.20829766	21.6545276	6.798567158	0.541585672	0.482292316	0.199355786	0.034666874	0.131560823
0.000781667	0.000669958	0.002489767	0.014467616	0.099409771	0.178505979	0.330316349	0.427105554	0.666628085	3.806245473	1.744086005	6.840910695	6.886218589	7.117255354	3.108503566	0.35239585	707.2540987	144.5904584	45.41846602	37.46827952	15.40251557	0.809775235	0.55087727	0.314089786	0.036238617	0.091210783
0.000613647	0.001325053	0.001087537	0.009356853	0.109044254	0.271065533	0.37793825	0.382772512	0.649295928	4.512090446	3.945362341	9.474274513	5.215065583	9.566708568	4.285493509	0.844393139	443.7942678	43.27853436	36.0641795	37.67898237	3.473643756	0.734963329	0.622325646	0.233463208	0.029315731	0.068880296
0.000671076	0.000885065	0.002730362	0.006010842	0.015631194	0.227890046	0.547344131	0.351159391	0.453764871	2.669484303	1.688756243	13.00395265	8.658702028	9.770952979	2.312193805	0.230592156	764.8175182	223.4273784	14.486008	34.85599878	21.92934068	0.44157149	0.614159273	0.196051556	0.023642587	0.12225317
0.000760927	0.00080276	0.001611667	0.003846566	0.059485856	0.183991541	0.559640685	0.26864062	0.5379373	2.739532481	4.153229353	7.137082745	9.824196224	8.038448876	1.182399927	0.170226091	722.4120446	143.8880017	19.3161798	31.25479248	11.47176572	0.41301049	0.528924301	0.313742467	0.039978128	0.085590065
0.000611341	0.001223208	0.001340957	0.012155658	0.03957799	0.239943968	0.509286682	0.464614108	0.799969038	5.043948356	3.439950152	11.95715101	6.989001592	8.762782291	8.469513707	0.526829688	747.7012267	63.1138402	28.38833693	29.91338084	14.20753923	0.829533436	0.521894338	0.336951559	0.02454393	0.113783012
0.00065571	0.000973728	0.001353461	0.010134038	0.036218664	0.455648082	0.313710595	0.435139036	0.399539047	4.152131158	2.854786235	14.74875292	8.436793047	8.545682435	6.468610229	0.591777381	910.9193948	77.89642414	46.877389	16.58603698	11.18233695	0.808347097	0.481512893	0.101724993	0.02449714	0.069993293
0.000719348	0.001276996	0.001240165	0.016371752	0.027156096	0.409502267	0.284397548	0.362850441	0.676436233	4.592684099	3.118337753	12.05303442	7.122279161	6.38468945	8.139433495	0.661226644	324.2187884	48.66793595	14.20026499	26.99047806	10.78774415	0.604642485	0.449821834	0.142092492	0.036876496	0.09017758
0.000726196	0.001085434	0.003920287	0.009540985	0.099608854	0.414042379	0.528613359	0.272656181	0.70278809	3.325704708	5.873570671	6.761703738	6.258774061	8.664254306	8.739853002	0.94096361	464.6397292	209.5230089	35.7061264	17.72686927	4.065877708	0.489087329	0.620165335	0.322738296	0.035425186	0.047370962
0.000665229	0.001356112	0.009744766	0.00978153	0.197534831	0.311670027	0.504115701	0.437644012	0.589177495	2.607791623	3.057600069	14.3016104	6.855343798	8.756222901	7.127448555	0.195724628	734.1643402	166.5118262	28.29793544	37.82318126	6.806516818	0.651937611	0.662022862	0.235649829	0.034084951	0.028485599
0.000634636	0.001116554	0.00450238	0.003078558	0.103355685	0.333177795	0.480987906	0.438753221	0.624301611	1.767417687	1.281303622	5.122104506	5.149912058	9.603909329	8.41591621	0.790739421	417.799223	65.47805918	30.81667013	16.15431376	6.861132271	0.444624723	0.639670309	0.368109811	0.031325617	0.129644512
0.000749037	0.001284343	0.007125125	0.007516541	0.088264859	0.362406121	0.513244536	0.411125411	0.646258381	2.562166263	3.174649738	9.715389332	5.340970935	6.381178502	5.596401427	0.282233976	880.1750537	64.85855359	38.97242931	40.54060847	6.603466922	0.696360164	0.472863602	0.206327343	0.03006185	0.099193192
0.000609682	0.000730692	0.004669308	0.005242293	0.023043832	0.144623121	0.389154492	0.37040952	0.379775862	5.310820306	4.744816972	5.654753297	8.004394604	9.867339047	2.876235664	0.466188041	838.4861814	167.6457541	35.53438522	38.26625367	7.948333261	0.567696876	0.54117376	0.282013055	0.027538335	0.115017973
0.000745727	0.000811865	0.006554396	0.007022764	0.055391083	0.315329064	0.453269553	0.300411299	0.486063401	1.240085125	2.618292599	6.494426863	6.895793848	9.138106992	3.334632978	0.11139198	353.9431961	280.1706869	44.76302061	29.54997862	7.316125941	0.43764745	0.647441501	0.149798315	0.038174547	0.052971808
0.000706625	0.001400698	0.003564178	0.002936296	0.129063522	0.12591631	0.280431132	0.398741439	0.734513831	2.480496856	5.648981485	11.07071731	9.738535067	8.896060274	6.748039054	0.060715055	979.6098517	83.61363296	24.73197626	32.12571145	8.849009769	0.658243821	0.586224962	0.120064661	0.024750948	0.113293773
0.000650552	0.000801366	0.008638951	0.014833646	0.138686091	0.174185485	0.411735439	0.441301079	0.658499641	4.509836899	3.07060714	6.968310927	8.100888506	8.439659385	2.2180124	0.375050064	973.3542398	102.6557324	31.87352584	34.29094159	3.096530463	0.570043655	0.46737252	0.11816666	0.03303602	0.134145941
0.000674009	0.000967016	0.007473278	0.027351537	0.068717793	0.387661547	0.410517636	0.293987539	0.431177621	3.169772804	4.753927335	7.198131266	9.267943876	5.903410478	4.565084659	0.623754577	738.1809145	89.73360038	18.56259946	29.21940442	10.96968084	0.488451672	0.516006575	0.241942204	0.032391502	0.051349652
0.000673427	0.000960583	0.006660878	0.007776768	0.037454364	0.377965949	0.379346573	0.339378792	0.778724731	2.290616598	4.484526234	11.04402618	6.802344332	8.297738882	3.887231429	0.731888518	902.9728117	123.3448325	45.81432091	21.38553761	20.80593972	0.789188926	0.553598636	0.379053221	0.028667427	0.095173677
0.000619773	0.001089572	0.002391842	0.027941686	0.101136182	0.212040263	0.283641277	0.414029826	0.543689115	2.420225358	4.508535003	14.1341948	9.001687657	5.951219758	5.509449503	0.030144756	825.6924856	230.1598149	28.89715107	16.25997881	9.193667493	0.516416769	0.530859238	0.371644224	0.023166494	0.153279027
0.000646669	0.001322412	0.002089816	0.021611017	0.001066328	0.297055404	0.281432504	0.348323837	0.482514839	3.095145808	2.773643118	7.524212523	5.174978335	8.616951609	5.398800074	0.376637325	574.1156934	73.67320948	33.19867146	45.97330286	19.21112727	0.530497424	0.534519232	0.133777885	0.032051809	0.074750638
0.000622115	0.001107842	0.001348619	0.015301194	0.121216255	0.310177873	0.327117222	0.407946654	0.56194389	1.766158664	1.685476984	13.05638108	9.302439395	6.867549284	8.327320779	0.41857172	368.8420986	110.8996665	47.13679929	27.36422629	11.56221118	0.698357881	0.582875592	0.349486092	0.034606169	0.083774478
0.000642932	0.001599771	0.00992795	0.0124895	0.012438758	0.45173157	0.54130342	0.44571579	0.410437902	4.911474983	1.768489635	13.5193266	9.650871695	9.514699413	9.012495587	0.975034123	272.1277103	183.580367	13.39854906	17.64616042	15.76312239	0.435115064	0.593160073	0.214751671	0.027891802	0.018042731
0.000756916	0.000791842	0.0069296	0.013067694	0.061392797	0.376376327	0.341516461	0.420823751	0.466312138	2.156207396	5.328498091	11.01985149	5.039669335	7.06593534	6.821735929	0.094094311	775.0725625	91.33563927	39.48240651	43.49647732	5.501931689	0.586748675	0.460323608	0.156248088	0.035571757	0.09929362
0.000796963	0.001168336	0.001315076	0.016969125	0.143295376	0.474675454	0.359352749	0.448514078	0.414337266	3.127989069	2.790821085	7.583398234	7.442475702	9.576100317	1.300276027	0.185880075	972.7067027	116.5238671	32.13615235	42.74173436	7.138398482	0.730457921	0.618474007	0.26756511	0.032286327	0.152502249
0.000791028	0.001153332	0.006475413	0.009392396	0.030593196	0.484832045	0.344485096	0.433780009	0.493517267	1.416719323	1.076921698	10.96155299	8.205449709	7.64559678	7.086467204	0.036098392	593.8904224	128.1442124	45.39119389	32.46421259	6.262334836	0.61705826	0.577476826	0.351515992	0.033357878	0.068471568
0.00072615	0.000892327	0.010158171	0.014002614	0.19453671	0.40019344	0.526624352	0.443760432	0.785812642	5.89154527	3.830503893	8.699224835	6.931069694	9.980204159	6.746312556	0.450185372	877.1503266	240.1410015	41.56197013	28.65255475	8.491420536	0.727749007	0.655030614	0.235730579	0.031242134	0.137456144
0.000639274	0.00093957	0.002219232	0.024733208	0.005085913	0.345091884	0.492606421	0.411978537	0.552346584	1.769871853	3.889476373	14.88398299	5.849679622	8.197614878	9.822721549	0.71793741	935.2119465	241.419199	34.38712611	27.24846517	17.91404612	0.601246443	0.658023977	0.243332469	0.028573149	0.118631559
0.000657218	0.001225724	0.007721112	0.0027671	0.02246479	0.476440411	0.350797098	0.427123589	0.540123439	4.872730172	2.422015912	13.73560431	6.533965986	9.494120754	3.381018183	0.501662831	611.3467223	57.62021973	29.28586588	43.67278654	10.0042091	0.594413374	0.428800274	0.198480325	0.027567415	0.046901104
0.00076232	0.001072918	0.004037534	0.020898029	0.053987691	0.339084627	0.373430308	0.26165045	0.470280401	1.177523923	2.982853632	5.317602088	9.029155256	6.778425337	1.605475591	0.203317266	545.8537369	249.5841613	23.64893437	17.15797089	14.98990126	0.487074401	0.627952183	0.364347507	0.028982979	0.039484716
0.000697419	0.000607542	0.002221966	0.023842515	0.046210465	0.413763828	0.553148359	0.343402143	0.435573447	5.071605409	2.399985951	14.15915935	9.508744084	6.674793809	9.18959364	0.910192089	758.010508	159.8736702	23.22836532	45.89394971	12.33348336	0.551666665	0.59702723	0.366612634	0.025134415	0.015490743
0.00069474	0.001298192	0.004922588	0.018590138	0.085266364	0.472379539	0.431911535	0.28380902	0.492022602	4.57811357	1.346811695	7.041564059	7.955397104	5.088665813	1.817184025	0.542927323	290.9033998	237.7804755	22.9984968	22.16279036	3.388880842	0.412863587	0.620618342	0.218842309	0.025010445	0.12804818
0.000681496	0.000609052	0.003657077	0.010856886	0.072271841	0.174712269	0.374062387	0.321900659	0.527914161	1.879251157	1.829943749	9.793885134	7.348238253	6.724064833	2.598859412	0.005775846	697.5017714	204.7631835	34.77689225	42.2842208	3.591463207	0.445863448	0.558591837	0.220040924	0.039793018	0.00443913
0.000623489	0.000932669	0.009001031	0.008925729	0.013627051	0.246471623	0.489528987	0.335462777	0.547561953	3.023695351	4.946548349	11.92443694	6.510210976	6.397486601	5.439058894	0.29763063	525.8686503	277.9128312	43.40290415	25.13672506	8.572549825	0.525143589	0.665374474	0.382396807	0.031794122	0.123364576
0.000674716	0.000694847	0.00442676	0.010467665	0.075161528	0.415567101	0.547624183	0.433107819	0.708473873	1.969045582	1.454930504	8.050625404	9.301946847	7.786732421	6.749551829	0.708136447	523.5166438	140.8426952	40.73997875	28.48212704	11.58362784	0.487739416	0.597583057	0.386506467	0.028280268	0.130347083
0.000766285	0.000700234	0.01009392	0.003156232	0.178964701	0.373259765	0.433277137	0.386988773	0.511403898	5.439185237	2.846198715	11.53765673	9.470708481	5.354415123	5.875252349	0.372258611	1003.620219	212.7727104	42.39747782	26.21890019	8.968948994	0.677750523	0.584814325	0.204497754	0.025542097	0.033930864
0.000621327	0.001035815	0.003759222	0.011022948	0.070604838	0.46890459	0.37927376	0.42629687	0.606037241	5.897384398	4.11277687	6.38977407	8.883062457	8.043687193	5.57167422	0.414587623	341.0237865	118.6753885	42.32488342	17.8743811	9.73831522	0.493464913	0.529504589	0.13129511	0.023136749	0.029796306
0.000630035	0.001476939	0.00157668	0.004352587	0.061445568	0.155428976	0.388603831	0.33416906	0.781553014	4.634203639	1.177251292	7.177111665	6.029509171	6.317447714	6.189224836	0.366464799	672.3651416	110.8800887	38.35561794	19.19441183	13.72217241	0.784463055	0.654778384	0.385203796	0.039529571	0.130854019
0.000623127	0.001336311	0.007059283	0.006607733	0.095714509	0.182472915	0.563270828	0.375428177	0.443627301	4.703589566	5.404523498	14.64811092	6.101317991	6.744825879	5.076276443	0.273505245	366.256466	69.14524363	31.69221286	28.50291218	6.439955124	0.463718607	0.429901785	0.311989534	0.036740359	0.114130394
0.000620151	0.000606112	0.007256211	0.020117248	0.116269459	0.368053881	0.408078383	0.277986084	0.496551132	5.971994193	5.195073064	5.923064468	8.826827764	7.625070076	8.928641773	0.365236387	764.637039	125.6514328	30.19929261	45.05003349	5.981428412	0.494640308	0.476728471	0.160059682	0.026444275	0.05268515
0.000771456	0.000730261	0.007469166	0.008082317	0.034166306	0.259482421	0.484654521	0.341432248	0.340072753	2.626333612	1.342080218	13.4718912	9.021603351	8.897321242	5.247322981	0.042864736	708.9173544	138.75344	47.50184288	31.53439355	15.87326993	0.623111577	0.479040407	0.325538744	0.029094821	0.047198905
0.00067525	0.001252622	0.00599901	0.019555338	0.018419671	0.264093798	0.476522978	0.462521792	0.658996	3.612401286	4.69882279	9.651375323	5.074004427	7.207813754	1.708762308	0.776639474	388.5590682	120.2312334	33.19671498	13.2048219	10.78788025	0.458373613	0.425259181	0.281313088	0.026463004	0.016397572
0.000720057	0.001307589	0.007057453	0.019982258	0.018195624	0.369029925	0.478147934	0.329636977	0.515421663	3.822434233	2.039163262	7.731678327	5.868810339	8.898092397	3.791395141	0.701190742	1013.516994	56.9329098	34.6109544	22.43243315	23.79978543	0.792001875	0.413666603	0.3133307	0.037829983	0.137170644
0.000690811	0.001529135	0.003625101	0.016590914	0.011959592	0.346963727	0.48076001	0.29482352	0.608652492	5.203716952	2.178158448	13.71615227	8.849889521	9.851242143	5.102732106	0.961403912	477.2492146	61.54648052	43.80541521	43.01272935	13.06976918	0.805757283	0.581267079	0.377718877	0.035120307	0.147368361
0.000606844	0.001172163	0.007770352	0.019441837	0.069022775	0.399398874	0.378189046	0.405854746	0.677897605	5.732236583	1.726052724	7.383309165	6.852648102	5.377957175	6.46744608	0.883385341	539.7629576	177.2440044	41.86558731	30.98507227	6.475057501	0.606432663	0.674138461	0.246658707	0.032041386	0.082030822
0.000654088	0.001231233	0.006829604	0.016903423	0.058677925	0.163751148	0.439807729	0.395439801	0.782864441	1.404747218	2.451187702	7.624534609	7.692778459	7.636027425	4.193195982	0.164125606	330.7520946	216.1059839	37.91297638	17.4768725	14.40258791	0.425397986	0.593287171	0.213033026	0.0303479	0.037414066
0.00070751	0.00078839	0.00588692	0.021919265	0.050432923	0.328177519	0.414007207	0.446414422	0.574037141	5.848948966	4.910464616	5.747893488	7.478327147	9.467499322	1.1411903	0.385892575	577.7319289	302.2407383	40.13994178	15.4672849	6.958498574	0.552025461	0.533563291	0.339844632	0.029029002	0.055164873
0.000641748	0.00071275	0.001999619	0.00618349	0.013734692	0.26603734	0.459411057	0.381910021	0.50838972	3.028346266	1.20032315	9.944101262	8.88904585	7.563846467	2.693190995	0.926027606	946.1107307	199.9357663	46.65296665	14.78290657	23.81534066	0.656522996	0.633035159	0.107355125	0.036146235	0.067256537
0.000607248	0.001147447	0.007025341	0.011523529	0.019619922	0.367488171	0.526499052	0.358836539	0.589628091	4.921332073	1.398435488	6.174819304	5.672421846	9.591134707	5.359480636	0.055331576	565.4789218	275.072474	28.3289471	26.08909083	20.29124826	0.502101992	0.641390706	0.290284482	0.02601034	0.029612385
0.000684114	0.00081535	0.001131945	0.01682608	0.022255066	0.32357837	0.438571382	0.380418003	0.529122136	2.882357319	1.854072675	9.35898792	9.175271213	7.363130701	4.853370433	0.460869193	381.2778217	85.68659385	43.42387958	33.44293986	9.000894145	0.41381453	0.441938854	0.111284247	0.026824782	0.092953393
0.000728659	0.000630859	0.001311385	0.025407396	0.040717248	0.483668818	0.421438179	0.438259874	0.785566619	2.624941786	5.283050166	11.1781779	9.909092722	7.615460983	7.737436954	0.304681384	955.7549374	148.3978775	27.55314583	44.38614285	18.02713899	0.526925946	0.601192275	0.211812324	0.025993794	0.09281817
0.000705711	0.00147752	0.004531044	0.027837428	0.075712527	0.380731402	0.36272397	0.352226951	0.378987242	4.10445984	3.726990598	6.683441023	7.396673014	6.818981549	9.13369588	0.800787361	315.4379742	51.37713253	29.21584691	35.59830294	6.305826888	0.529679487	0.625110904	0.364099407	0.028373605	0.044341102
0.000705995	0.00061178	0.001950232	0.010988182	0.043982238	0.270464434	0.298426573	0.351748385	0.658371919	3.357925064	1.511771274	5.168500841	9.353517478	9.137135498	9.770805741	0.226372134	1067.112362	294.5618266	40.1955032	28.02728914	16.56005608	0.587916003	0.604036802	0.132323176	0.034064663	0.0515914
0.000748086	0.000875549	0.004815013	0.014671203	0.179932871	0.469830702	0.457466704	0.280550514	0.501184304	5.825723859	5.226269775	14.70407203	6.588278698	9.616793218	2.244309063	0.30894404	394.3656018	172.7146189	27.41086151	41.33954888	6.7986181	0.51543317	0.642624247	0.264719297	0.039335857	0.099905208
0.000673448	0.001401315	0.001809411	0.023965412	0.066029405	0.188824647	0.35364811	0.334115207	0.34821378	3.070674184	4.377201998	5.792526881	9.438307234	6.257775501	9.523924189	0.070794281	659.0344547	91.28156011	25.65665928	25.5535476	18.69881047	0.593971555	0.528545155	0.287298358	0.037263548	0.028812177
0.000627104	0.001238261	0.007813021	0.018436066	0.059725568	0.28518456	0.390296103	0.418495864	0.534067577	5.336957053	1.565924498	13.7055192	8.087683216	5.562406	7.893173039	0.104908976	342.4828443	173.4923794	47.82545675	15.68598529	21.30437993	0.495971311	0.496765306	0.362300016	0.026244511	0.007135673
0.00063971	0.001422659	0.006657467	0.014855818	0.007393054	0.458463021	0.523913707	0.401395299	0.725627034	3.705644842	2.619325533	9.495039107	5.519307139	9.191233628	8.574839743	0.368905651	705.5864821	96.82054752	28.92882342	18.95882119	3.439461992	0.604773764	0.452144661	0.331671138	0.029517671	0.13611032
0.000760558	0.000636036	0.003572105	0.017238772	0.116064245	0.464112974	0.332301438	0.322235397	0.720453052	2.359994767	3.032761491	13.57956767	9.533056355	8.13809251	1.717129887	0.122117527	793.0845609	188.2681352	32.24196962	36.70386799	12.29270924	0.546358424	0.560536834	0.151594165	0.025214084	0.13763185
0.000763513	0.000708174	0.003015736	0.015495072	0.140079896	0.420953273	0.50274629	0.422042379	0.559428258	4.054562901	4.464242463	14.99459562	9.072962452	5.169189021	8.074176731	0.287581652	979.1296894	59.86169851	45.21259168	21.60319108	16.54812866	0.747975364	0.440237573	0.277928355	0.038305291	0.026574453
0.000758536	0.001115736	0.005241353	0.014082514	0.007731257	0.241786819	0.447849862	0.362738758	0.594813837	4.12435909	4.654391395	5.080843272	9.29663219	9.124800926	5.432326412	0.138671986	900.5275029	240.8440076	24.37843007	20.98951758	22.47159906	0.65006202	0.637290538	0.352117643	0.023111382	0.144580898
0.000705458	0.000675985	0.00549044	0.014407959	0.143931823	0.408719382	0.5598894	0.309577638	0.770554999	2.690933137	5.600925867	13.10555671	7.107370342	5.527624546	2.030536181	0.308677832	811.0500634	218.1294327	44.31046807	31.43368646	6.969514817	0.618686706	0.625344746	0.110404024	0.039515434	0.071820191
0.00062157	0.000685764	0.009572031	0.020632083	0.072842143	0.191607485	0.488965685	0.384234967	0.320020124	4.514589063	3.584203215	8.041935103	8.23738884	9.540371558	3.853604142	0.683916967	870.0655785	161.8210352	17.23625467	41.15000967	19.87697686	0.647314864	0.541097595	0.170312098	0.025638242	0.050706863
